latitude	longitude	store_name	code	location	imei
51.30001	13.10984	Oschatz	DE	Europe/Berlin	863033069630348685
23.18	88.58	Aistala	IN	Asia/Kolkata	863033069630348875
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317661263
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	3590433799317661297
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303481958
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303482204
51.62907	-0.74934	High Wycombe	GB	Europe/London	863033069630348008
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	8630330696303481628
47.38093	-122.23484	Kent	US	America/Los_Angeles	3590433799317661107
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303482139
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	8630330696303481313
41.09246	45.36561	Qazax	AZ	Asia/Baku	3590433799317662295
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303481974
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	359043379931766601
43.61062	-72.97261	Rutland	US	America/New_York	863033069630348248
13.48082	-86.58208	Somoto	NI	America/Managua	359043379931766155
8.56697	123.33471	Dipolog	PH	Asia/Manila	863033069630348180
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317661164
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317661529
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317661982
0.46005	34.11169	Busia	KE	Africa/Nairobi	359043379931766817
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481420
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303482485
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317662477
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317662386
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303481750
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481529
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	3590433799317661172
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303482345
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	3590433799317661271
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	863033069630348883
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	863033069630348784
50.50301	13.63617	Most	CZ	Europe/Prague	3590433799317661321
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	863033069630348230
37.31065	13.57661	Agrigento	IT	Europe/Rome	8630330696303481487
23.0072	-82.4017	Boyeros	CU	America/Havana	863033069630348123
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	863033069630348883
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317661180
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317662055
40.5576	-74.28459	Woodbridge	US	America/New_York	8630330696303481792
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	359043379931766171
49.183239	15.454273	Telč	CZ	Europe/Prague	359043379931766981
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	863033069630348875
26.18924	-98.15529	San Juan	US	America/Chicago	3590433799317661248
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317661131
33.54428	-84.23381	Stockbridge	US	America/New_York	863033069630348255
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	359043379931766635
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481388
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	3590433799317661248
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303482451
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	359043379931766700
30.5427	-97.54667	Hutto	US	America/Chicago	8630330696303482089
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	359043379931766452
29.84576	-90.10674	Estelle	US	America/Chicago	359043379931766981
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348875
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766734
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317661982
-3.74912	-73.25383	Iquitos	PE	America/Lima	863033069630348180
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	359043379931766866
13.56667	-15.6	Farafenni	GM	Africa/Banjul	863033069630348636
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348032
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	863033069630348685
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	3590433799317662154
37.52487	-77.55777	Bon Air	US	America/New_York	863033069630348594
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766973
50.50301	13.63617	Most	CZ	Europe/Prague	359043379931766668
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303481271
42.16808	-88.42814	Huntley	US	America/Chicago	8630330696303481479
19.32932	-98.1664	Contla	MX	America/Mexico_City	3590433799317661834
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317662345
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348016
37.65639	126.835	Goyang-si	KR	Asia/Seoul	863033069630348370
-8.99167	125.21972	Maliana	TL	Asia/Dili	8630330696303481545
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661701
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	3590433799317661644
20.14298	-77.43532	Media Luna	CU	America/Havana	8630330696303482154
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481263
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481156
40.56754	-89.64066	Pekin	US	America/Chicago	863033069630348792
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662196
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	863033069630348354
53.59337	9.47629	Stade	DE	Europe/Berlin	863033069630348651
41.8542	-87.66561	Lower West Side	US	America/Chicago	8630330696303481842
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	359043379931766205
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661321
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	8630330696303481214
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303482469
47.92526	-97.03285	Grand Forks	US	America/Chicago	8630330696303481206
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	8630330696303481313
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303482048
-11.48472	-37.93278	Rio Real	BR	America/Bahia	8630330696303481461
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	359043379931766924
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348537
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	8630330696303481065
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	8630330696303482006
5.90702	116.10146	Donggongon	MY	Asia/Kuching	359043379931766791
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	3590433799317661586
14.8361	120.97844	Guyong	PH	Asia/Manila	8630330696303482261
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	863033069630348479
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661537
48.90982	2.45012	Bobigny	FR	Europe/Paris	8630330696303481859
43.61092	3.87723	Montpellier	FR	Europe/Paris	359043379931766825
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661396
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661511
51.21187	4.25633	Beveren	BE	Europe/Brussels	3590433799317661594
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481024
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	8630330696303482055
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	863033069630348024
-31.95224	115.8614	Perth	AU	Australia/Perth	8630330696303481511
51.64316	-0.36053	Bushey	GB	Europe/London	359043379931766031
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348966
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	8630330696303482477
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303482493
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	359043379931766155
27.71809	-82.35176	Sun City Center	US	America/New_York	3590433799317661685
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	863033069630348131
40.87363	14.34085	Volla	IT	Europe/Rome	359043379931766627
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661933
-16.25	-69.08333	Yunguyo	PE	America/Lima	863033069630348388
44.92934	37.99117	Krymsk	RU	Europe/Moscow	8630330696303481982
3.31332	117.59152	Tarakan	ID	Asia/Makassar	3590433799317661651
10.20898	123.758	Naga	PH	Asia/Manila	3590433799317661834
30.5427	-97.54667	Hutto	US	America/Chicago	3590433799317661511
16.06213	76.0586	Hungund	IN	Asia/Kolkata	359043379931766510
-13.7804	34.4587	Salima	MW	Africa/Blantyre	359043379931766049
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348222
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481297
42.06166	-1.60452	Tudela	ES	Europe/Madrid	863033069630348834
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303481453
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661859
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	3590433799317661875
-32.05251	115.88782	Willetton	AU	Australia/Perth	359043379931766940
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303481966
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348214
34.15429	3.50309	Messaad	DZ	Africa/Algiers	359043379931766767
48.90982	2.45012	Bobigny	FR	Europe/Paris	359043379931766668
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	8630330696303481867
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	863033069630348735
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	8630330696303482303
41.57721	-93.71133	West Des Moines	US	America/Chicago	863033069630348271
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348180
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	359043379931766015
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	863033069630348644
40.55851	17.80774	Mesagne	IT	Europe/Rome	359043379931766072
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766791
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303482071
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317661453
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	863033069630348180
-1.63333	13.58357	Franceville	GA	Africa/Libreville	3590433799317661289
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	863033069630348156
41.9001	-71.08977	Taunton	US	America/New_York	863033069630348552
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	863033069630348297
44.80477	-0.59543	Talence	FR	Europe/Paris	359043379931766106
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	863033069630348917
26.68451	-80.66756	Belle Glade	US	America/New_York	863033069630348966
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481677
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766296
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317661560
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	8630330696303482303
47.30997	8.52462	Adliswil	CH	Europe/Zurich	8630330696303481842
57.14369	-2.09814	Aberdeen	GB	Europe/London	863033069630348669
39.71734	-74.96933	Sicklerville	US	America/New_York	3590433799317661412
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348784
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	3590433799317661685
38.54491	-121.74052	Davis	US	America/Los_Angeles	3590433799317662170
38.13708	41.00817	Silvan	TR	Europe/Istanbul	863033069630348149
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	359043379931766692
45.9836	12.70038	Cordenons	IT	Europe/Rome	359043379931766007
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317662238
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348669
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481974
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303482089
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662030
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	359043379931766015
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	863033069630348578
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	359043379931766379
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317662097
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303481693
38.91817	-78.19444	Front Royal	US	America/New_York	8630330696303481586
-8.05389	-34.88111	Recife	BR	America/Recife	863033069630348552
25.6439	77.9129	Narwar	IN	Asia/Kolkata	8630330696303482428
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317661537
52.86147	9.5926	Walsrode	DE	Europe/Berlin	359043379931766171
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317661800
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317661008
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317661156
39.09112	-94.41551	Independence	US	America/Chicago	359043379931766312
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	359043379931766478
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	8630330696303481594
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	8630330696303481511
30.81383	75.16878	Moga	IN	Asia/Kolkata	863033069630348081
27.55898	68.21204	Larkana	PK	Asia/Karachi	359043379931766890
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317662352
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348271
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	359043379931766528
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	359043379931766924
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348834
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317661792
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317662238
33.92866	-6.90656	Temara	MA	Africa/Casablanca	8630330696303482089
68.79833	16.54165	Harstad	NO	Europe/Oslo	3590433799317661008
35.25064	-91.73625	Searcy	US	America/Chicago	863033069630348347
50.9803	11.32903	Weimar	DE	Europe/Berlin	3590433799317661693
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348669
37.51803	15.00913	Misterbianco	IT	Europe/Rome	863033069630348537
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303481453
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	359043379931766791
54.90083	38.07083	Stupino	RU	Europe/Moscow	863033069630348867
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	863033069630348750
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	3590433799317661644
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348735
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481685
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303481560
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	8630330696303481933
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661628
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	863033069630348602
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317661263
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317662311
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	359043379931766809
12.25282	79.41727	Gingee	IN	Asia/Kolkata	863033069630348842
43.71032	-1.05366	Dax	FR	Europe/Paris	359043379931766916
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	359043379931766429
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	8630330696303481008
36.82167	128.63083	Eisen	KR	Asia/Seoul	3590433799317661776
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317662022
54.60528	18.34717	Reda	PL	Europe/Warsaw	3590433799317662113
41.91886	8.73812	Ajaccio	FR	Europe/Paris	8630330696303481263
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	359043379931766650
5.20856	-74.73584	Honda	CO	America/Bogota	359043379931766783
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	3590433799317662097
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	863033069630348040
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	3590433799317661222
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317661461
41.72059	-87.70172	Evergreen Park	US	America/Chicago	863033069630348693
41.91886	8.73812	Ajaccio	FR	Europe/Paris	3590433799317661396
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317662022
39.32011	-76.51552	Rosedale	US	America/New_York	8630330696303481883
43.61058	1.33467	Colomiers	FR	Europe/Paris	8630330696303482493
46.23899	-63.13414	Charlottetown	CA	America/Halifax	8630330696303481180
39.45621	-77.96389	Martinsburg	US	America/New_York	8630330696303481388
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317661032
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317661149
39.32288	-76.72803	Woodlawn	US	America/New_York	8630330696303481107
8.48714	-13.2356	Freetown	SL	Africa/Freetown	359043379931766403
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	863033069630348081
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	359043379931766130
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303482238
45.75279	130.57211	Boli	CN	Asia/Shanghai	863033069630348164
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303482485
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661925
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	3590433799317661800
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	8630330696303481495
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317661024
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303481206
42.8334	-80.38297	Norfolk County	CA	America/Toronto	863033069630348610
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	3590433799317661115
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	359043379931766841
-34.88422	150.60036	Nowra	AU	Australia/Sydney	8630330696303481990
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303482220
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317662469
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766668
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	359043379931766353
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	863033069630348750
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317662311
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348404
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303481438
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	8630330696303481875
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	863033069630348610
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481214
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481461
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317662154
40.2737	-76.88442	Harrisburg	US	America/New_York	359043379931766486
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303481503
48.28259	9.72749	Ehingen	DE	Europe/Berlin	863033069630348628
39.43534	-84.20299	Lebanon	US	America/New_York	8630330696303481164
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	8630330696303481800
3.51667	11.5	Mbalmayo	CM	Africa/Douala	359043379931766809
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	359043379931766692
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	359043379931766585
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	863033069630348123
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317661057
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	3590433799317662287
54.58048	16.86194	Ustka	PL	Europe/Warsaw	3590433799317661883
42.24113	-88.3162	Crystal Lake	US	America/Chicago	863033069630348172
4.94273	15.87735	Carnot	CF	Africa/Bangui	863033069630348180
52.26083	7.00417	Losser	NL	Europe/Amsterdam	8630330696303482352
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317661842
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	359043379931766270
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317661396
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	359043379931766585
48.35693	10.98461	Friedberg	DE	Europe/Berlin	8630330696303482329
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303482121
32.54044	-82.90375	Dublin	US	America/New_York	8630330696303481271
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317661495
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	863033069630348057
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	8630330696303481966
43.67681	4.63031	Arles	FR	Europe/Paris	3590433799317662410
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661990
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	3590433799317662162
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	8630330696303481933
41.72063	12.6723	Ariccia	IT	Europe/Rome	8630330696303481776
41.15612	1.10687	Reus	ES	Europe/Madrid	863033069630348354
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	3590433799317662097
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766650
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317661750
33.41012	-91.06177	Greenville	US	America/Chicago	863033069630348131
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303481966
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303481610
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317661842
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317661669
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317661289
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661461
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317662352
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	8630330696303481032
7.6	4.18333	Olupona	NG	Africa/Lagos	359043379931766965
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317661354
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	359043379931766635
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303482410
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	863033069630348750
50.9803	11.32903	Weimar	DE	Europe/Berlin	8630330696303481065
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	8630330696303482170
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661701
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317662345
40.24537	-75.64963	Pottstown	US	America/New_York	3590433799317661859
42.93369	-72.27814	Keene	US	America/New_York	8630330696303481883
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	359043379931766593
39.45621	-77.96389	Martinsburg	US	America/New_York	863033069630348891
-12.91667	-39.25	Muritiba	BR	America/Bahia	3590433799317661073
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766932
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303481933
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	8630330696303481917
40.87363	14.34085	Volla	IT	Europe/Rome	3590433799317661529
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	359043379931766916
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348024
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	8630330696303481743
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481305
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317661859
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	3590433799317661826
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303482469
42.4251	-71.06616	Malden	US	America/New_York	8630330696303481826
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	3590433799317662477
40.72371	-73.95097	Greenpoint	US	America/New_York	8630330696303481396
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303482337
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661875
43.32686	-2.98884	Leioa	ES	Europe/Madrid	3590433799317661925
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	3590433799317661636
28.88162	120.03308	Guli	CN	Asia/Shanghai	863033069630348511
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	8630330696303482279
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	8630330696303482162
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	8630330696303481099
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	359043379931766189
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317661339
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	863033069630348024
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	359043379931766726
23.5654	119.58627	Magong	TW	Asia/Taipei	359043379931766148
51.39148	-0.29825	Surbiton	GB	Europe/London	8630330696303481297
37.49073	-2.77259	Baza	ES	Europe/Madrid	3590433799317662220
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	8630330696303482014
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317662022
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	863033069630348651
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303482378
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	359043379931766338
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766304
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661677
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303482204
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661453
45.73333	4.91667	Bron	FR	Europe/Paris	863033069630348206
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303482105
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303482097
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	8630330696303482055
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317662410
45.75279	130.57211	Boli	CN	Asia/Shanghai	8630330696303482121
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	863033069630348867
15.72892	120.57224	Burgos	PH	Asia/Manila	863033069630348651
6.46838	-73.26022	Socorro	CO	America/Bogota	863033069630348388
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348925
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	863033069630348990
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	3590433799317661057
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	359043379931766403
49.03685	8.70745	Bretten	DE	Europe/Berlin	359043379931766403
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	3590433799317661891
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348388
